year,tmax_jan,tmin_jan,rain_jan,sun_jan,frost_jan,tmax_feb,tmin_feb,rain_feb,sun_feb,frost_feb,tmax_mar,tmin_mar,rain_mar,sun_mar,frost_mar,tmax_apr,tmin_apr,rain_apr,sun_apr,frost_apr,tmax_may,tmin_may,rain_may,sun_may,frost_may,tmax_jun,tmin_jun,rain_jun,sun_jun,frost_jun,tmax_jul,tmin_jul,rain_jul,sun_jul,frost_jul,tmax_aug,tmin_aug,rain_aug,sun_aug,frost_aug,tmax_sep,tmin_sep,rain_sep,sun_sep,frost_sep,tmax_oct,tmin_oct,rain_oct,sun_oct,frost_oct,tmax_nov,tmin_nov,rain_nov,sun_nov,frost_nov,tmax_dec,tmin_dec,rain_dec,sun_dec,frost_dec
2004,1.8715540950491583,-0.30318546409969716,65.09361296493586,30.962231716491445,14.132099622047196,6.977154805645727,-4.412015092071689,34.853048453725876,71.3934263283498,12.699889396602348,7.481670772566918,0.8863492372757307,72.37084439186432,99.45811705470325,9.334027060530902,12.348473086572223,6.147116099270546,66.24143306768543,189.8503339725022,3.579279598762284,18.60605286384436,9.288878433780958,39.558741171360545,247.03861491063626,0.0,19.043372746319886,11.588526234960362,37.140726345593606,205.58783531405703,0.0,21.616570944204106,9.141693073447131,35.14050514852844,187.95386711016562,1.3911936476378737,21.739546475814677,12.503415099076173,84.45267693314798,169.27356196698523,0.42544098571093647,16.791950222901576,7.426796607055271,48.55015340304083,152.0499231105062,0.5078835764997023,12.48225425828177,8.870838319125271,61.81305064509485,108.94698808460718,5.357215007746929,5.558872015258126,1.253454147754056,91.38682005221276,44.01452948569203,7.044524845454995,5.603973954136523,0.5688476695518048,99.22028054863162,36.73039861665061,14.604089004558606
2005,2.3409369286292128,-0.5461647986481383,65.6568959011236,32.042407240357264,17.125948569715277,5.71085480186785,-1.4454119032426833,37.202895268187035,49.21528969769292,14.299286110337949,9.202658679168467,0.002614018908065008,67.43306073649293,91.89614973302994,6.815349474936338,14.55959063633905,3.015960754277471,38.48764497624382,144.27146111007994,0.5910558589238959,19.38285606208633,6.6733572193836945,82.405716054441,235.43020786563795,0.0,18.3711463983097,9.62104561593545,41.35579894364419,275.7440708270278,0.24666184534473745,23.725308313819948,10.979177541187727,79.07329041593259,247.10265107247022,0.0,23.546671688382613,11.19851850559308,41.367097563009736,206.0974679032855,0.0,18.963082033907746,7.126534482175462,66.75236648526355,194.5643824726556,0.0,12.55121319336476,6.215459381566415,24.27740077193551,101.07258961558692,0.0,6.858480602814293,3.9914434595244845,46.76609479019862,53.7593674217555,8.519108580934557,4.418111284144,-2.145138164113529,58.516732130647426,38.81735104074728,9.962431355503794
2006,3.086320979200737,-2.162529685785729,62.173452535748496,44.48929370312339,17.41303645203308,4.094651411986263,-0.5251904040278156,45.99688173838207,64.2691256808462,13.154114102710292,7.004017796836149,-0.3200517351448364,38.65344185901315,115.30782850179274,11.141424089692494,13.485203271785343,2.841253884565111,61.671641319189696,202.5919241848806,2.46899983087474,16.2648528910215,7.656257944989563,75.91042764339682,220.4820967835047,0.8348230573650661,19.681879816586562,11.047525074242676,95.1186168033947,202.4504333834521,0.21496159876180915,22.380724714824442,12.840470426925245,43.23250028839738,150.87863733997233,0.0,22.251913443102502,13.164627399203853,58.85583424475389,235.28478137386873,0.0,18.030473997351937,9.267243355336806,57.211442080319976,154.79395555491567,0.9984801568684969,11.152365589085615,7.828396531774233,36.932063452455864,96.12898495079122,1.5884051397164711,5.926512484022269,2.4098552944314022,46.66535208073683,50.54680432457039,7.60462894182905,6.207894053459907,-0.1311389376471026,53.081105864055914,28.237710851761793,13.209967159171846
2007,3.6401912441932267,0.2515071218741052,85.11635273562518,37.84638444254643,14.177036807720702,0.6644180938982123,-2.1587044959866644,28.26330752698859,56.80657987714663,14.587376363525166,8.765788493798482,0.9640383915429493,52.993731666327704,107.91905674168864,10.295528398815215,8.153417488121033,3.176847812299095,38.66979134736392,156.553772523887,2.6730806068455872,18.554965176710095,6.78227360239101,91.3115846370826,231.68135330199578,0.0,19.69000654520365,10.396173256341438,47.15151213609241,207.0011200133727,0.41802527509058157,22.869312423359844,13.1956277349732,68.81525520226647,165.3934090455592,0.0,24.418289564218583,13.575269976091937,77.76201131238766,172.73214334076638,0.005467732460666956,16.116496971506276,8.837675749164712,50.95414486219428,132.40556143083052,1.434902896584018,10.37191112894682,4.961481274181815,32.31764847813338,77.36771671919809,2.1860838446699735,5.099339200415592,3.404642534605164,55.55731601506064,50.51591249394483,7.483865106995806,3.3487502196226133,0.738975658904053,61.210316828811116,32.673316148575815,12.701331425864122
2008,3.936311581137385,-1.1644047958104462,64.49945891019956,34.15415290227448,15.65381365582116,4.021564516350606,-0.7434143634120985,14.170078667052358,46.813954001505444,14.545168343202542,11.294391377657842,2.002070496173484,39.76323598700029,82.08113514626373,11.114029331742428,12.879125166935573,4.208845061473262,41.383584666529494,165.73366239673226,7.437938168839763,17.490805058431633,7.308905748896083,52.996096855833635,191.6185934237088,1.485199342072969,19.469368499327977,11.263131246773508,70.54975908136436,248.39805465717143,0.630269395482542,20.17992282857853,10.908214657935272,106.68830578673028,190.82560969717008,0.0,20.99557210019536,14.01755034436161,40.17552702208124,169.65501529003143,0.0,16.12321518979021,8.078807193786004,29.951218408149632,130.31506432412883,0.0,11.476192768695041,4.015562593238831,75.68004312312392,76.06062668429672,2.4170505680343064,5.887850110321687,3.3019802400898333,77.20498239300896,43.41789810029259,4.114426405454311,5.0436809787094115,1.7509606560563622,73.10604352790246,30.72244989665873,14.229640914415285
2009,4.647582268995527,-2.4947866005132124,48.13527640746034,43.66674130033547,14.783979978779561,6.474908393795328,-2.3452105765545097,49.007319002421774,63.08374183232305,13.810343654435549,10.263866157751911,1.8160858394409156,34.925492699268446,120.56360822692747,12.0624859472413,12.804332966523065,3.201612979538032,31.964234228277704,164.66330382953507,4.029301029079365,16.27349755063188,5.884370927115312,48.80012646879822,166.5386631722494,0.7848276619239474,19.3599653450093,8.393517786539032,58.20215346259906,203.93262794748614,0.6737034200395757,21.781954685268683,14.74247174820777,63.32916334037251,208.03444571965736,0.0,21.576057423389464,12.670910702015528,81.36585724115113,234.19788707844071,0.0,17.234485689290818,8.962674289577308,70.47452990646815,132.51007571745978,0.0,12.631595695799865,5.959572922150873,57.965900835226705,80.17767894604238,4.578552021626756,7.014210324321981,2.2740437698075997,43.79984574343511,43.01748497093957,5.165894560376822,3.4100337223282646,-1.649098206507961,105.10111315389182,21.50178428825933,11.30750417772731
2010,2.897878357314478,-0.6918104662820103,52.55237613515887,44.05578035801786,13.519794166064518,4.58893670084206,0.5928493044130003,28.387067251606265,63.77610908305855,14.31039127892489,5.122697521018195,0.2932353442351855,66.96727857958984,112.22878159599753,8.181596555655904,14.036165909373464,2.9250524656227768,44.32060873697004,174.32877283233137,1.3219565982816408,18.68474205210145,6.290989438517789,33.454533205362935,182.19088688675583,0.0,20.164104734661894,9.572899521153072,79.52397659170475,217.92112179737322,0.0,23.333489376392283,13.89328202917578,72.77959432178595,203.22803408363745,0.0,21.388731111412795,12.150191944921563,75.15296755245353,190.07352687480866,0.36604040721074194,20.301135433955796,8.864103081639588,46.898957337663525,112.50752839964579,0.0,13.965219473704416,3.8987155809691565,44.013360044180104,95.51215216068084,3.275154325286656,8.074305358540299,2.890556353818557,55.962369852523786,53.61405692764036,8.521455825300192,1.4365123351761948,0.3742424810021604,63.07418378559909,27.615050111034684,9.335386321181028
2011,1.429473014518551,0.5376707906967009,47.60612641565602,33.49138737248151,14.31536106578461,3.38227916721211,-1.3507696408573016,58.20368413895934,54.720456442330075,14.231435075827807,6.779144288139647,2.8241997306478384,52.83565163621165,92.14998446570478,11.356459330201965,14.79998147287392,3.693747636089163,20.327236389510684,209.18292813453274,3.4651837809397894,19.255681446042182,6.838928153859429,48.42270524189064,213.4792729426528,1.67010251705382,20.214485042250743,8.991799424959583,70.10878933727516,261.33032712708916,0.09870942369424698,22.194078285664723,10.984947508659417,43.43274552623611,189.9126976273829,0.0,22.15609110251542,12.699148369369013,103.64006067135549,196.71660757465986,1.5966340326163615,17.941005998032626,11.238684333950912,24.138441600671186,127.42663289975299,1.4745500943888612,12.242605992114926,7.117835536065559,61.35359069582497,108.47874701791073,2.919601592043265,8.510473400720626,4.29094646458186,77.75653233661691,57.45355030352307,7.030628138178365,3.127224685274691,-1.2914721059267555,79.64341964519876,19.026927461797392,11.039232717543571
2012,2.055119471181815,-1.7971456544323405,12.634115337449991,47.552327815535996,15.900262854494391,7.47687359768785,-0.22534263729266168,52.364551973824334,80.25608427927781,13.143562869713856,6.244812401125909,0.7211711242087122,37.625119192292594,105.76205154309662,8.424671514612864,13.851820101180996,4.115579419518469,39.67692891318073,172.7116422087263,2.7869239093062257,18.62805050240092,7.583568899382427,50.620147189219736,239.28191080319542,1.8912319038401426,22.00618073846182,9.311670372816621,54.5782794431869,156.4028730154477,0.0,22.62418572171644,12.34063859058563,118.44414450858679,197.21593368399226,0.0,22.852756310001812,12.679920594197792,81.54249451180809,203.88579697549605,0.3656486407963108,14.816551675436113,8.628663166979186,45.25963885377774,132.69274890336655,0.0,13.119228142531536,6.721059010430423,36.327924708605984,104.78696279682417,2.8786522080006067,8.198655099057325,0.7985266143643968,67.93048140520199,50.61946564652202,8.441320112820765,6.676535192951955,1.405681462713114,67.1965613586786,29.991563887234033,13.947922426014
2013,1.8274400698708397,-3.2408197699257597,51.49444934355002,47.323413482287165,14.503307552576292,6.753871358714152,-4.845735459702002,20.953522878548434,58.88680140429871,15.332291812011313,8.395565351919862,0.8852167066080405,48.17387757114362,80.91218738238227,11.73710331165978,11.975852920243943,4.8074391886573435,39.1537189844518,191.43696958639475,3.5148869714663493,17.339988264162635,7.771513976482443,30.695869449658996,210.18992380588762,2.574060483168197,21.96229034598307,9.317971700762314,74.86087410108951,217.81136636954747,1.2257824201761116,22.14122932828332,12.21979520824388,104.93919246811458,216.8164919005683,1.8831964829194714,23.46157930501674,12.11061531017731,66.49299423849965,251.4475986944714,0.28722348815986803,16.862057364959963,8.059948066417972,71.07318518175299,143.36616814302172,0.0,13.511877246854937,6.1916984340671055,27.60216133241121,103.38876915462907,3.9997860542648507,11.339775345948706,2.5418830768744054,64.18769384778983,62.04947603926103,7.253083400404718,4.413012794619884,-1.2567420697166911,37.8096853020928,34.107095711189345,11.089644644781634
