year,tmax_jan,tmin_jan,rain_jan,sun_jan,frost_jan,tmax_feb,tmin_feb,rain_feb,sun_feb,frost_feb,tmax_mar,tmin_mar,rain_mar,sun_mar,frost_mar,tmax_apr,tmin_apr,rain_apr,sun_apr,frost_apr,tmax_may,tmin_may,rain_may,sun_may,frost_may,tmax_jun,tmin_jun,rain_jun,sun_jun,frost_jun,tmax_jul,tmin_jul,rain_jul,sun_jul,frost_jul,tmax_aug,tmin_aug,rain_aug,sun_aug,frost_aug,tmax_sep,tmin_sep,rain_sep,sun_sep,frost_sep,tmax_oct,tmin_oct,rain_oct,sun_oct,frost_oct,tmax_nov,tmin_nov,rain_nov,sun_nov,frost_nov,tmax_dec,tmin_dec,rain_dec,sun_dec,frost_dec
2004,10.548242630303802,2.005167533267268,57.38028271989199,92.1094773599863,2.7699856201931334,12.145729067630544,1.425395052789915,33.35252718541787,132.4826204144519,4.411981040121305,15.589904576069934,5.240407139492037,60.253539848007165,139.14366258098596,3.8179159780796006,16.891875796850783,6.556867432904556,67.7960751131739,146.7129430130504,0.6129792172210062,18.955942737726893,8.876795656987758,38.03045708942429,280.0567814996373,0.0,27.30059156487475,13.357038244337243,24.3896306361058,233.10597352215632,1.853717430010408,27.766152733094998,15.842055244211279,31.44016403267509,333.33289723179087,1.6760982238536908,29.67274884483939,15.568277625053097,24.087427767015537,272.0142654911375,0.3904207598743292,22.054361610684083,11.851418902125948,66.18818186789794,223.35798313449726,0.049195493117379765,17.362256997949896,9.22351914295308,57.818404537560696,181.36476186699488,1.5528740020856289,10.230718206642859,4.384586967769108,35.81767952574346,99.27460508228617,2.8748430453144587,7.325532170452204,0.8937682242496245,38.43470336065528,87.64265844983653,5.104016505554376
2005,8.41739366999412,1.7121850465672777,41.79979873119102,95.9251733451092,8.510178135447806,12.510691577685522,0.4405025156868829,56.201387641368854,134.60513798084867,3.2776050668710726,15.228166465632292,6.345518302095064,33.16182790633379,150.91555094837557,3.5264922002652535,16.90724296623847,7.661771530287428,71.64148971980968,211.72087762784432,0.0,22.070976559932173,11.903507990913328,65.18279437457142,238.43482980670095,0.0,25.77138213402675,14.686468930056973,49.067134745010335,327.2228411145611,0.0,28.8469088888404,15.276402793569462,29.788030642131858,301.89252700751814,0.3379618830614121,26.94570960674996,15.842232885193999,49.91256605729808,271.00075568013756,0.0,26.12437585630813,14.657744894428584,36.739271488098865,248.2776384270253,0.0,18.895230822996588,9.853068954816193,74.37421279240827,141.1896240259265,0.0,11.625712126778136,4.5018133501234665,63.69002334403757,98.1899601796726,4.02307809856893,11.73086923300389,1.3039361103559486,58.95017425883372,91.37098515636241,5.708003406378912
2006,9.613932901874131,2.3912189020316665,57.23373429020986,81.43506366509052,7.303734096583909,11.830936255900113,1.0840566749857021,45.51216077854263,132.29992187059923,4.686029270630957,15.609467071649018,7.3366469935432335,38.210209510475266,138.74757916721342,2.4557278934073135,17.582343757689216,6.722960351386277,93.33858293476017,159.84182600830252,1.0393779345474168,19.59120876886166,12.563253487448756,111.84282241653048,212.40036283979947,0.0,26.289381830469704,13.535443220252583,49.318831731016424,281.0663136627812,0.0,27.979243380858644,15.672326671122992,25.561894598402052,377.12888816129987,0.0,28.719807780121965,15.66524448360183,36.64287797804999,324.38117747824947,0.5100769418533356,24.355919495829298,14.161821592639434,54.03644910270019,204.33701021036342,0.0,17.261884205031567,13.03891331037047,109.87230993768289,127.57421521100748,0.0,13.722799092577738,6.15671775685356,75.7032347886886,105.79322940636399,2.8118186099956497,9.991819286239036,2.1030716075519966,18.38154384966567,82.07005471016627,3.7228903486095297
2007,9.762817128362768,5.082310803124091,55.51222498211457,95.29705470741403,7.382702252965879,11.22403183081382,2.5041133885422093,53.19248300841156,157.01778416693176,3.3036673470111264,14.710448115217181,3.388342644022154,58.33268969513372,150.88447907349,1.3739497795923734,16.05736512864314,8.170980063213651,82.90986165687707,162.62847870660846,0.08240116649977308,19.43563021787624,8.9897941071896,65.44264194108823,228.8946196155905,3.6400747295182834,25.649439738041043,12.346858999094916,41.52838993743587,322.89809840803474,3.1326641593048876,25.621025031643065,14.244090737833146,46.83868657834604,328.117059247747,0.0,28.301943629183654,12.837102713179746,40.04050607916593,304.2602210186742,1.3864052093067445,21.979156071561192,13.10282459368403,43.34235673092743,233.6192017540082,0.0,17.88784874125967,8.305021526251725,95.62726980376777,180.60282679975995,0.0,13.057356992440042,3.761690302439747,59.15630536386765,109.17162381881121,6.931189636544962,7.832049461338754,3.757012686502925,71.44816976218583,88.57811415724925,7.6379307262927
2008,10.058158208910294,1.9669910348015145,49.20319020473682,118.35353323627942,7.644703850716326,9.561484068755682,0.4169033664814792,42.25976139515863,105.59930584084236,4.904713138076968,15.856157202026209,3.951238013895852,49.35764928032638,176.52309678872038,3.272646323307927,13.129665999023093,6.271959646281644,69.12003199944972,236.00236869280585,0.0,17.68517094093719,11.243653735159363,56.657389834661785,197.172000272747,0.0,24.723211963516224,13.274306402554144,16.916509143513963,317.67678026925955,1.9123125619180832,28.977282987009257,15.13477719549022,28.186576194472337,309.6967588418302,0.8981915843428654,28.50251073307712,15.118991441465806,40.983946676962724,309.891697600763,2.18373348322015,24.556759809737084,13.946868024850623,61.508879302728495,272.60299615061825,0.6146441939392461,17.208368134739644,11.184043964150229,96.74967854093666,149.36694349291642,0.0,13.444863317711143,6.0558217543211015,68.84719917980853,115.1365931118076,5.549936061864571,11.107314728352328,2.2287627095180294,70.53162458266348,71.83532023002387,5.596890574920213
2009,12.213959524599666,1.2383449255291514,37.28549107071373,90.21866667110409,4.365550443986417,9.322857137808445,1.5553902816919654,26.024845241088332,120.28113001109286,6.353415760679971,12.63836572977962,6.323140708370122,57.66188132791392,202.0527403726315,1.0132481692217943,17.781787840599925,5.689679319525625,82.35982626631193,205.15518019380593,0.8298768299771759,18.736608091562722,9.425916189268074,82.54179258332108,205.85947184792877,0.6948094381486846,22.949293290309633,15.0178090552,31.512150278472365,303.19659738254,0.9384464004690016,26.954842272355638,17.198431880501673,32.343980370002,284.9438536870377,0.0,24.55606146249113,16.41958005675963,21.22236674365534,294.1474726756969,0.0,24.51871416315729,12.637545400612163,54.06993984575236,249.70063626972996,0.5025870436261763,18.974233935774166,10.06312110777023,43.14626904302946,178.16292831968758,0.9187031910204035,11.474975307135255,5.207103431590959,64.2335078912612,107.78080305737141,3.500789949852802,11.647050172746775,3.2981200732073943,33.3483833083818,92.93139237640212,6.993399979303114
2010,10.080212781033804,2.8091765102231605,80.18405668551148,115.35564319160471,6.373962893462593,12.06763271112713,2.1738653997162696,45.3226910843469,113.67454375715282,7.3451200382481625,12.772357001086998,6.338841269613739,57.49796185610557,138.26821291144904,2.551473939487132,13.349960238522563,7.750609620197243,82.26201391828533,182.22932133043838,0.1853215439333735,23.43123615062543,9.893103954885676,47.76294067181139,293.33988248865353,2.943880785796192,25.005543507771772,15.213755642490028,70.12213873296321,248.81566223338788,0.0,29.846311769732104,18.522017134450213,35.06592774156919,269.0886325621545,2.9805916675491617,26.703543653282054,15.597834662594257,44.10805401387546,357.6059783010927,1.2809639648283355,24.122298250542865,13.555946236141727,60.78326403558239,243.83720861499958,0.0,18.0550888113953,9.789586321900137,52.37566199313183,169.27175962747745,0.0,15.633213547473236,7.3876236702578275,55.91679140219583,107.51117775914953,2.889078651587411,8.822510785760565,2.234029980833752,42.488345863354766,70.58465447954654,5.934066835850403
2011,10.444294376332717,0.5348210884080092,63.430331461438996,90.52633406252002,6.379747857056972,11.730516018918685,1.9596649223555445,51.139002313905316,110.7042664100237,4.705300124857854,13.69121085367949,3.6041059841517136,47.348387553263265,134.34876965482664,1.263269379286843,16.072686759945494,6.692584297005544,60.29079980551981,198.14707400419613,0.7191622771290959,21.811775611198783,9.72028172778208,44.73278203682797,202.4864011592483,0.0,24.472118023275236,13.076004720563052,30.558250036251582,260.8429252460841,0.27213993017095706,28.89254419875335,15.831092336270014,26.283019600709093,266.90852863860005,0.0,26.227357048713777,16.68775337588944,18.569602096790668,274.3561092483179,0.45166100878761284,23.775751774483755,16.231640396776594,66.29640044222234,191.11315735658218,0.0,15.835630499800322,9.403280300843887,60.00665463198179,181.96936661344387,0.0,12.82485112630713,4.737330590314716,98.90760136113997,104.69949435905446,5.748835565218803,10.7212276431774,2.5784800728024635,61.08409693073908,90.02091555225721,2.108491130981585
2012,9.081674908773865,2.514189565421186,49.26654224788842,78.92215229794638,5.9213933241337955,13.056158274383236,3.496270058641663,44.16294587355857,137.12608698704557,4.450239469447922,11.44419261975992,3.390640814244535,73.44333152762297,167.80768160198076,1.6349240309374728,16.050242705587678,9.284963907487608,96.70619884956024,266.563407003444,0.0,20.94343673312064,8.68002894069505,101.01562294848377,197.95993615435435,0.32516334564394367,23.354046208550734,13.293359807913564,37.441063534254496,254.46923905161566,0.0,27.177596807612385,17.500000694136368,20.05623486243732,320.25517635614483,1.8269387284583376,26.730205453229907,15.138497331102878,37.23370449783699,341.31804656369087,0.29116144643003655,22.703178558088602,13.580651981425648,40.15874130294438,247.9958834774495,0.6129109615526511,18.038287293291674,8.493697041863323,58.71965786519702,172.83561607230183,1.8434707537335928,12.044038379456808,6.050064044261781,24.302973137259663,100.3538074441562,2.9534116006936473,8.13547487452725,0.8761923502524851,43.98163731826338,88.72545728616126,4.719006472390438
2013,6.142653150012542,-1.0448401831620795,40.89702233214237,106.86529879080328,1.878742735912148,9.750404735772554,1.3685025721790947,63.74256000581404,113.06960738916845,5.574483477111393,14.211885710131195,1.9433202242313592,61.52310824947606,180.65415826822755,2.7624029595118844,22.38935655965449,4.4990644726016935,98.63158467034162,191.37657441798933,0.43099335660451393,20.431731632048137,9.990916399922348,58.03350850698607,251.86231448062833,0.0,26.12586875128265,13.500566714137696,33.04895991439463,261.0994599641758,1.8857238252938593,27.196997369475664,16.930144341851545,23.42139351856074,345.2433660214483,1.0282616081853062,30.272913249944615,15.789323265400942,48.02385765709488,294.2659379699441,1.9438076727945215,22.421751418586904,13.894006375452737,56.49544866989973,222.8336490225882,0.1376287266725593,18.878360594640014,9.36052514825365,85.15311639609263,197.87483338149244,1.4781745284228276,14.303731888745345,4.953352568771355,47.65980384954767,125.76245921092293,4.314070188794691,11.709006013626473,1.2752232488369246,51.21244718655427,64.09657692780071,4.41129334090869
