year,tmax_jan,tmin_jan,rain_jan,sun_jan,frost_jan,tmax_feb,tmin_feb,rain_feb,sun_feb,frost_feb,tmax_mar,tmin_mar,rain_mar,sun_mar,frost_mar,tmax_apr,tmin_apr,rain_apr,sun_apr,frost_apr,tmax_may,tmin_may,rain_may,sun_may,frost_may,tmax_jun,tmin_jun,rain_jun,sun_jun,frost_jun,tmax_jul,tmin_jul,rain_jul,sun_jul,frost_jul,tmax_aug,tmin_aug,rain_aug,sun_aug,frost_aug,tmax_sep,tmin_sep,rain_sep,sun_sep,frost_sep,tmax_oct,tmin_oct,rain_oct,sun_oct,frost_oct,tmax_nov,tmin_nov,rain_nov,sun_nov,frost_nov,tmax_dec,tmin_dec,rain_dec,sun_dec,frost_dec
2004,4.204145447393572,-2.950515698594508,37.71493956211306,52.13944193464046,11.007674030129241,4.105432548336375,-1.3310997391656283,49.13800809498755,53.70544486905853,11.189774758955354,7.959988484315412,2.9288000024909424,37.55857967389656,131.78442726237967,6.984951020863925,13.231533357407155,5.593752731498779,29.382546813453313,142.28072375334523,1.9998867100840767,18.318249795067686,6.089697437955249,47.047392419039355,199.9208545158854,0.0,23.39964394799877,11.594217066543184,59.20095179506751,188.55644538997313,2.792346185747727,24.903982676314477,13.456262973839406,43.15082766522879,248.88833955937875,1.5786016033109669,22.777391918660193,12.340362316949458,66.05401728568776,155.74480459529124,0.0,20.144740771231774,7.830854467308914,54.34666126363906,142.3888754304766,0.15535205598499283,11.731594568949863,5.081416530407528,79.6049768842509,81.63206360775564,2.5129764344626553,7.776452027337262,4.295755620361122,56.78896914460223,45.37661160491548,6.284832284590193,4.973913166654704,2.2382919023893417,88.7362017878946,33.79551019804507,9.32549859750554
2005,4.535058514930873,-0.2717479785689718,47.80590372872973,50.68309211791589,11.403954762284403,4.865458382270031,-1.1488260048470034,53.46525901015057,58.25248713322166,11.202455164985441,14.149904606652807,1.9356686479143894,47.8389218180723,82.48312773555963,7.075332887146104,12.83615358512559,4.0493302572341126,52.27411390470715,114.75449529163497,2.236194128597688,18.956772763139067,6.943479976400019,57.34997075348279,141.4530089062992,2.3632514037636083,21.995844914823266,10.784493798825077,66.56784755622058,228.09472553592371,0.0,23.99622515691363,14.822355472438593,67.21123916995055,167.22094026479803,0.0,25.142995751658948,13.109713970216868,59.45104294633684,217.74886482427604,1.4969360785157406,18.28652834814034,8.83367579549746,31.73048518089822,102.32833266054902,0.0,12.16020607944481,8.730169291767423,61.053679584510434,70.8677568512326,3.128093913265094,8.742565464126393,3.845975376447727,78.2996781482515,57.44659168011395,5.785013945651816,5.358141007594558,-0.8276630871585242,77.70137616099196,40.375503901210834,9.684915381031272
2006,5.326953327104633,0.0035069742376740987,100.40521524642259,43.293935470276615,11.561993755844638,5.3246023897798755,-0.6228692901244279,15.910734335685468,58.73455404570093,11.44982759981866,9.98761522799822,1.0407930149634408,44.03114233910622,104.13238338310018,5.797642328796369,13.7304240843349,3.8527318566257587,63.430562699107654,178.63109699358003,3.4003776415920095,19.140052698762826,7.650013018703742,83.71669377487774,185.8081703443067,0.03457831238920536,23.507330797895882,11.100791427357969,75.19296463498999,153.67620003459976,0.7305139406502802,22.029990029046278,14.214327587641483,70.84651851361086,132.91493473948668,0.0,22.657948192571123,13.582570271293712,84.08076020359051,180.65871902544615,1.5193022922808117,14.249417007020641,9.143213202369726,39.977443124930645,113.66214627771666,1.439559557021266,14.743755598537273,5.569075975507734,81.20502607127928,101.52200338678627,0.36747384883727086,7.4606158054413445,2.0660739282442893,74.21910972026592,60.36377793297777,5.357751818281864,1.9246734839253543,0.8556303872634853,81.87332784481492,31.48667057131164,10.06487581434753
2007,1.704173551048879,-1.9759628740157271,58.677410709309726,42.90917977789128,12.527519057624403,3.719611920205885,-0.9094472775448077,42.653303293798864,70.14810212129728,13.131564152552496,12.581380479715111,0.11787194380237143,54.20776583611745,91.64326638096136,6.902882572770641,15.134378919423924,4.5977890784440945,49.26482451808309,189.48066081329327,3.081484087555863,18.091018307693325,8.529053633074351,81.98250723239329,212.8363723016489,0.0,18.837135738344646,9.578411008672772,73.06556372528382,142.7440895591391,0.0,22.819646235718707,14.199103363656643,45.34401397180225,142.04693063297034,0.0,23.952144697390285,14.283902318712823,50.9041326522412,203.4025168064913,0.0,17.87675880164582,10.681113671233318,72.9267097659332,119.01300426525611,0.7123474844054769,10.697250280124175,6.2568093114013354,39.583535526989856,87.88450989704272,0.0,9.330439593008478,3.664649364518241,51.521591316010834,58.09855402815969,5.391908829703063,4.807322368499836,3.0898042395002934,52.34154904006294,35.07510172624397,9.426419456056662
2008,3.9423299780543677,-0.3087055950902248,59.25928384630193,39.192119369377394,12.186341246939596,7.2734974701309785,0.6313196559741998,53.04566732613066,57.82988106546044,11.279644400599205,11.626964535018908,3.4294271147923845,60.93483648284553,103.9881061972574,6.695870875850693,15.658068891007757,5.3236154578455,23.634505817930243,170.31285838142045,3.0669325100442917,17.169212862492092,7.582022660531583,50.235300086706104,175.10231302620673,0.0,21.96963789432792,10.057136721478987,68.52193944208291,180.44611309581688,0.38276628209503494,21.984074445892073,13.29431844987576,83.7700728587331,224.82783755595887,2.9516536340859862,19.861847344618674,13.384377201247764,55.10758032625846,135.13582782203193,1.262445934959983,20.99829982584236,9.530046747400892,63.796493331996196,138.6543884565737,0.6512965021397943,14.820803623385396,6.913924802832076,66.22385873028286,118.89604814307451,0.7530066667350724,9.884596856948425,2.0135994933701777,96.33815646097568,61.08705948707647,4.39436069916281,1.8281777793654999,0.4996271394426199,45.18200241581425,36.57308166669367,12.176753234200714
2009,4.7400896891947335,-0.7136151371894284,71.67300537791925,46.928138823741655,8.455703837321629,5.86140529610577,0.24433282734123585,46.10987548560939,74.54095101186996,10.808488138125504,11.150498143720615,4.727726128474586,53.409546371063215,77.95481926234892,6.495112413886587,11.911164992814895,5.233485391728476,69.64026461049636,171.1792021349328,2.480462319119405,17.532611813712865,10.390779695159774,79.68888613398671,203.32073453433935,0.30729047856985536,21.66744103797501,11.542659708751293,57.120129239706316,239.61356056960005,0.2285096293109149,24.40008167570875,12.479719266796689,83.43566700540211,131.5474272108056,0.0,22.952880270220305,11.413032267932,121.2276953411685,142.45968255358244,0.5188511235539063,21.48365973021125,10.577544471294502,54.415904039135256,128.40497423951152,1.0098832331589658,12.29959397843618,6.356616668229495,72.44157490292544,95.38181460135549,1.1312650152830697,8.043870561176485,1.8362428757917597,88.18843445208181,66.49279648480969,4.524950069144966,4.601635761982127,0.2865207932241536,81.31486874614141,30.24717360748197,9.867212041671115
2010,4.894438582753718,0.27045057926469585,10.77367313981231,47.722971664587455,12.518770142878624,7.0115923550494506,-1.1315168182648347,42.224701920963994,76.7245367200296,8.655264940776187,12.4436354370721,5.067073351073391,62.87795279763061,123.43262481401412,4.765627439350984,13.458160319953642,5.769435056606523,55.427230204733505,150.78181148462758,2.349303698509317,19.2604647264804,8.14828515869556,64.4355540729536,193.93800928713117,0.0,21.98539194193865,13.164303097535708,106.37120473391005,151.81532059633605,0.8559468298151058,24.51325567135866,12.50738744461163,53.30549921897112,160.37557057485054,0.0,23.52501370491082,12.810330189079291,57.17040514647368,154.39903600649936,0.5260743875824453,20.599813670454182,8.88769363355861,68.07172135467704,100.53101987788159,0.0,14.594406179273642,5.158679348732455,49.12013895337624,121.26950242655049,0.0,7.219082771156103,3.691018034316807,103.11730448152824,53.02272293482352,6.1531037904779,7.018653770172509,0.8906625954566862,64.33172407511374,30.399284622216197,7.862183558618403
2011,6.16755261765571,-0.2828514251097356,90.9896183772472,51.6752458853605,11.074544219958577,3.719669950149468,-0.00479650047570046,40.51239673488175,68.67271912475704,9.903272093507887,8.708162120204088,1.830811028551143,70.41266023673174,115.05790827267403,8.767562723007673,12.649657445417159,3.2315074301612423,48.66254451259527,205.35255716156385,3.0114291703435594,16.900080886932905,8.40863145645075,69.30393842062453,178.3659419423405,0.9199124865847581,21.265330792752792,10.640803138148396,96.46539253104206,144.99241861181167,0.0,22.27403652783883,11.982782716001562,58.603056480944055,214.65427873672462,1.6447992426155202,24.374061890983832,11.77652544816519,67.74422413003265,202.88955858403247,0.3600044284281641,20.95862109926385,9.189598917347189,62.81374957981482,131.74215498697214,0.37661252863428474,11.881654630965455,5.38527473485091,46.85800452380724,91.5449603326743,3.321884898449145,10.263102871443147,2.744820395143268,68.37219923708534,41.84590285058921,4.731061480172803,5.239422069967591,1.8748210560814689,76.86289911317428,37.27267280857165,10.446644334625693
2012,4.903501784508192,-2.1761110111219706,56.87322546736414,54.68548589015541,13.235844663913868,6.241351748597712,-0.419941628931128,59.891620936184935,55.78732826271008,8.629910656979364,9.426870171647547,2.6455076692685338,56.77919305743208,126.73031820094167,7.527175774840703,14.567263294321513,6.0929819448187645,66.98563667686201,152.71937724664795,0.3454252084758833,17.13895776161673,8.306258634059017,57.8471780187772,243.489548149009,0.0,21.40361331966618,9.720528215122119,72.45283924717408,206.18124636209131,0.0,24.295722120522274,12.761647671392447,70.96359871298617,187.46333823743268,0.9762364330973738,23.207752195559372,14.88788755573935,96.67052241331207,205.78257631576147,0.0,16.773507531939043,11.183500687347792,51.43850592854896,144.9317189112441,0.0,14.276829945774367,7.649587932913406,38.22670068745889,87.79642861768693,0.0,8.850110967743156,1.0016634950042118,57.8614069494765,59.28679195889562,8.087139402012442,5.552627513431178,2.003461690369907,75.44233569375508,36.62352789927132,9.683615653340208
2013,3.925094800644548,0.9092537818512352,72.30614988008685,47.270000327970756,11.0877371093534,4.982437402857344,1.9809885795748712,48.98747254357587,77.93013858102199,10.21962243299888,11.202316257322423,2.347754718614735,48.33873376183827,120.70128782598395,4.684834136661288,15.361932143381752,5.444283866293974,54.096097821690385,185.4789759437147,1.8978493179596465,18.276291223023264,8.9260474349296,81.92027192804338,211.6678350477352,0.0,20.00715823223203,11.79617510713558,53.41900324026405,171.0654454871622,0.0,23.586563210135477,12.044444242851394,49.44701917233681,180.23474166626647,0.0,23.68142670221761,13.080720292916489,47.310295999773615,196.5168707497751,0.4841332820939999,18.31755521437817,9.044504729406444,45.66065722687714,128.83194134624338,3.321363054653811,12.16639138681418,6.819199000614656,47.14615326528745,92.4102532632202,0.0,9.701803578859858,3.454929394251967,62.47779587775432,59.1492133098606,6.115198542910759,3.7239274303977408,1.1567028958196366,54.92973462714612,39.39915994276599,11.110297719079828
