year,tmax_jan,tmin_jan,rain_jan,frost_jan,sun_jan,tmax_feb,tmin_feb,rain_feb,frost_feb,sun_feb,tmax_mar,tmin_mar,rain_mar,frost_mar,sun_mar,tmax_apr,tmin_apr,rain_apr,frost_apr,sun_apr,tmax_may,tmin_may,rain_may,frost_may,sun_may,tmax_jun,tmin_jun,rain_jun,frost_jun,sun_jun,tmax_jul,tmin_jul,rain_jul,frost_jul,sun_jul,tmax_aug,tmin_aug,rain_aug,frost_aug,sun_aug,tmax_sep,tmin_sep,rain_sep,frost_sep,sun_sep,tmax_oct,tmin_oct,rain_oct,frost_oct,sun_oct,tmax_nov,tmin_nov,rain_nov,frost_nov,sun_nov,tmax_dec,tmin_dec,rain_dec,frost_dec,sun_dec
2004,5.562444686889648,0.7527921795845032,126.73225402832031,12.0,28.474979400634766,7.357089042663574,1.7137356996536255,71.37034606933594,12.0,58.03601837158203,9.87024211883545,1.438641905784607,35.46168899536133,15.0,129.5142822265625,15.30033016204834,5.02420711517334,45.77857208251953,0.0,198.0438995361328,16.97890281677246,6.768209934234619,38.41428756713867,0.0,247.42987060546875,20.09279441833496,10.328499794006348,73.1326904296875,0.0,248.9274444580078,21.3029842376709,11.801246643066406,108.18766784667969,0.0,250.6797332763672,23.631521224975586,14.322282791137695,142.91212463378906,0.0,217.3497772216797,19.710620880126953,10.69539737701416,68.66450500488281,0.0,160.287353515625,14.891545295715332,7.6840996742248535,55.32619094848633,0.0,88.6120376586914,9.121281623840332,2.9797985553741455,79.25043487548828,8.0,37.62562942504883,5.6092000007629395,0.2719570994377136,48.65757751464844,15.0,25.2486572265625
2005,7.3892035484313965,2.2762386798858643,56.595455169677734,10.0,37.327964782714844,4.860569000244141,-0.5678362846374512,67.46710205078125,18.0,56.6271858215332,9.632692337036133,1.9570561647415161,49.25389862060547,9.0,114.59947967529297,15.00909423828125,4.841520309448242,66.10454559326172,0.0,192.65618896484375,17.400257110595703,6.956527233123779,61.38182067871094,0.0,257.0640869140625,21.657499313354492,10.566228866577148,62.99870300292969,0.0,284.3001708984375,22.05628776550293,13.0745849609375,113.24848175048828,0.0,235.02537536621094,20.713573455810547,11.049365043640137,79.49112701416016,0.0,211.28501892089844,20.845239639282227,10.721945762634277,61.416015625,0.0,166.77342224121094,17.58859634399414,9.237695693969727,44.87337875366211,0.0,104.84606170654297,9.644908905029297,3.6672141551971436,86.56363677978516,5.0,41.394718170166016,5.9835662841796875,1.3857358694076538,55.610389709472656,12.0,25.48822593688965
2006,3.837195873260498,-1.9132683277130127,18.66948127746582,26.0,37.983116149902344,4.759472370147705,0.29901978373527527,56.80952453613281,12.0,44.10502243041992,7.0461602210998535,0.07313571125268936,71.79004669189453,19.0,124.27159881591797,12.844497680664062,4.091283321380615,37.83376693725586,2.0,183.08676147460938,18.789478302001953,9.010207176208496,89.0632095336914,0.0,242.5793914794922,21.44447135925293,10.216842651367188,26.9722957611084,0.0,283.46112060546875,28.10364532470703,15.136541366577148,36.80303192138672,0.0,325.0523681640625,20.558555603027344,12.341285705566406,185.68896484375,0.0,182.9586944580078,22.818212509155273,12.988021850585938,11.51450252532959,0.0,160.47549438476562,17.03759002685547,9.954155921936035,89.6324691772461,0.0,83.20857238769531,11.94430160522461,5.835772514343262,80.21753692626953,0.0,40.34458923339844,8.721732139587402,4.185556411743164,81.97402954101562,4.0,21.248138427734375
2007,9.11463451385498,4.224979400634766,118.64783477783203,5.0,29.19558334350586,8.573360443115234,2.797765016555786,90.14307403564453,5.0,45.177490234375,11.89820671081543,3.5223424434661865,65.07792663574219,2.0,140.39810180664062,18.85100746154785,5.805656433105469,0.1567099690437317,0.0,250.1640625,18.33016586303711,8.813774108886719,107.96125793457031,0.0,241.3297882080078,21.639623641967773,13.059209823608398,106.42185974121094,0.0,231.6246795654297,21.03934097290039,12.656976699829102,154.9132080078125,0.0,242.24234008789062,21.653919219970703,12.090737342834473,53.39891815185547,0.0,216.72372436523438,17.883630752563477,9.62652587890625,81.67510986328125,0.0,132.224853515625,13.700592994689941,5.7649006843566895,33.81536865234375,2.0,86.57965087890625,9.392891883850098,3.781466007232666,73.5437240600586,4.0,36.6682243347168,6.022825717926025,1.2204405069351196,74.90519714355469,14.0,28.0303897857666
2008,8.270196914672852,3.5725016593933105,92.76190185546875,3.0,27.855152130126953,8.770983695983887,1.1752023696899414,43.04502487182617,10.0,70.09748840332031,8.915753364562988,2.187746047973633,100.42792510986328,8.0,113.90666961669922,13.388307571411133,3.674246072769165,34.64134216308594,8.0,194.894287109375,20.55682945251465,9.071765899658203,39.57402801513672,0.0,287.61871337890625,21.243898391723633,10.835057258605957,46.45844268798828,0.0,278.5968017578125,22.577917098999023,13.201452255249023,123.83377075195312,0.0,248.8068389892578,21.491819381713867,13.273448944091797,91.91840362548828,0.0,196.863037109375,18.12945556640625,9.140563011169434,67.85368347167969,0.0,141.88674926757812,13.668725967407227,6.147687911987305,85.87662506103516,2.0,85.95272827148438,9.101747512817383,4.040414333343506,85.95887756347656,6.0,32.57610321044922,4.734381198883057,-0.47616109251976013,32.87446212768555,16.0,30.154111862182617
2009,3.332442283630371,-2.367966651916504,48.810821533203125,19.0,39.51939392089844,5.458249568939209,0.46011826395988464,55.55281448364258,16.0,43.80657958984375,9.614706039428711,1.9374793767929077,59.25606155395508,6.0,123.12510681152344,17.663156509399414,6.057754039764404,22.919048309326172,0.0,217.64346313476562,18.640796661376953,7.913669109344482,61.988746643066406,0.0,268.74908447265625,20.202259063720703,10.114675521850586,57.58290100097656,0.0,281.4114990234375,22.76740837097168,13.054511070251465,113.56233978271484,0.0,271.32623291015625,23.9793758392334,12.54074478149414,39.4848518371582,0.0,244.1496124267578,19.80572509765625,10.347161293029785,35.43571472167969,0.0,150.2919464111328,14.14727783203125,6.193448066711426,73.89437103271484,2.0,82.92848205566406,11.68789005279541,6.5341010093688965,117.05000305175781,0.0,33.45428466796875,4.292387962341309,-0.6617484092712402,92.46385192871094,17.0,26.937402725219727
2010,1.070890188217163,-3.857105016708374,44.18008804321289,25.0,32.20337677001953,3.6839518547058105,-1.7370725870132446,73.09957122802734,17.0,45.31480407714844,9.948468208312988,2.102769136428833,50.653465270996094,11.0,127.42770385742188,14.72825813293457,3.39847469329834,28.06558609008789,3.0,232.3062286376953,14.510132789611816,5.361878871917725,58.06060791015625,0.0,232.45652770996094,21.713350296020508,9.82878303527832,23.827489852905273,0.0,297.1372375488281,25.451393127441406,13.722620010375977,85.99848937988281,0.0,293.7375793457031,20.96541404724121,12.317456245422363,177.60691833496094,0.0,195.16770935058594,17.542186737060547,9.185079574584961,91.3471908569336,0.0,136.82701110839844,14.086103439331055,6.400436878204346,72.63614654541016,1.0,92.52320098876953,7.868390083312988,2.912414789199829,87.54113006591797,7.0,32.66666793823242,0.6198017597198486,-4.612788677215576,49.443939208984375,30.0,24.72052001953125
2011,5.47182035446167,0.5369187593460083,73.99156188964844,15.0,32.80025863647461,6.717228412628174,1.496667504310608,55.12272644042969,10.0,49.66779327392578,10.683961868286133,1.0283703804016113,15.093290328979492,14.0,146.3218231201172,18.666383743286133,6.427766799926758,11.331818580627441,0.0,235.02328491210938,19.27952766418457,8.025856971740723,26.983766555786133,0.0,282.86737060546875,20.759777069091797,10.961670875549316,101.6805191040039,0.0,256.63775634765625,19.81159019470215,11.675889015197754,127.5294418334961,0.0,220.9404296875,21.35010528564453,12.32980728149414,115.88333892822266,0.0,195.8462371826172,20.20404815673828,10.994246482849121,66.80455017089844,0.0,148.76649475097656,15.616253852844238,7.137391090393066,73.71883392333984,0.0,98.19939422607422,10.233539581298828,3.6402156352996826,8.42987060546875,8.0,44.57792282104492,8.137650489807129,3.686358690261841,145.42489624023438,0.0,24.505281448364258
2012,6.903079509735107,1.7994511127471924,93.1372299194336,9.0,33.74744415283203,3.564084768295288,-3.2368569374084473,22.76276969909668,15.0,64.71939086914062,12.224504470825195,3.36519193649292,17.83008575439453,1.0,133.8448486328125,12.290882110595703,3.767514228820801,62.70130157470703,4.0,173.58908081054688,18.938182830810547,9.00521469116211,58.405845642089844,0.0,256.23687744140625,18.757102966308594,10.32349681854248,93.98117065429688,0.0,227.51878356933594,21.566852569580078,12.46799087524414,117.2547607421875,0.0,255.3109130859375,23.587974548339844,13.077024459838867,82.45952606201172,0.0,242.38693237304688,18.64669418334961,9.39654541015625,58.451515197753906,0.0,150.9613800048828,14.074956893920898,6.730574607849121,102.5679702758789,2.0,83.57376861572266,9.435585975646973,3.494051218032837,48.73398208618164,4.0,38.397315979003906,6.8246917724609375,1.9853169918060303,142.7512969970703,11.0,23.278873443603516
2013,3.78719162940979,-0.7409852147102356,51.62229537963867,16.0,30.023897171020508,3.7653841972351074,-0.9519309997558594,41.682682037353516,19.0,51.51108169555664,5.524861812591553,-1.5926141738891602,30.736797332763672,21.0,121.87549591064453,12.92501163482666,2.548251152038574,26.87813949584961,8.0,197.7038116455078,15.789822578430176,6.714140892028809,74.63484954833984,0.0,220.40103149414062,19.63149642944336,10.122431755065918,63.97272872924805,0.0,248.26199340820312,24.024887084960938,13.129779815673828,45.36818313598633,0.0,290.5729064941406,23.372875213623047,12.186545372009277,39.75519561767578,0.0,239.28753662109375,18.802764892578125,9.824956893920898,110.3662338256836,0.0,137.63186645507812,15.725274085998535,8.274918556213379,113.71514892578125,0.0,87.00121307373047,9.319563865661621,3.7101621627807617,104.9922103881836,1.0,37.448570251464844,8.28105354309082,2.9264893531799316,74.21991729736328,5.0,28.04051971435547
2014,7.533068656921387,2.7441468238830566,72.79242706298828,4.0,34.032379150390625,9.389183044433594,3.350316286087036,58.1612548828125,0.0,64.08277130126953,13.41218090057373,2.9576447010040283,27.38051986694336,7.0,155.67869567871094,16.63795280456543,6.701603889465332,42.81623458862305,1.0,194.6963653564453,17.475093841552734,8.287556648254395,108.9067153930664,0.0,238.50848388671875,20.7906494140625,10.526262283325195,48.45454788208008,0.0,273.88934326171875,24.54850959777832,14.596067428588867,97.14935302734375,0.0,269.635498046875,20.656021118164062,11.627313613891602,135.55714416503906,0.0,214.69886779785156,20.71088409423828,10.986929893493652,21.144588470458984,0.0,157.1768035888672,16.6767635345459,10.114869117736816,69.86428833007812,0.0,82.9955825805664,10.628253936767578,5.23503303527832,44.33592987060547,1.0,44.26614761352539,6.76894998550415,2.0488667488098145,98.43809509277344,8.0,22.448657989501953
